gp_id,GP_Name,GP_Asset_Class,GP_Sector,GP_Sub_Sector,total_invested,num_investments,num_portcos,num_funds
14908,Bocel Private Equity Partners,Private Equity,Growth Equity,Small Growth Equity,75.282448,7,7,7
4013,Physic Ventures,Private Equity,Venture Capital,Early Stage,74.771538,15,14,15
9159,Osceola Capital Management,Private Equity,Buyout,Small Buyout,74.667328,9,9,9
9676,Shard Credit Partners,Private Debt,Corporate,Direct Lending,74.414207,9,9,9
7251,Hughes & Company,Private Equity,Growth Equity,Small Growth Equity,74.321342,5,5,5
9722,Palisades Ventures,Private Equity,Growth Equity,Small Growth Equity,74.13488,9,9,9
25949,Trajan Capital,Private Equity,Buyout,Small Buyout,73.852043,7,7,7
2238,New Markets Venture Partners,Private Equity,Venture Capital,Early Stage,73.550003,37,37,37
24961,NorthEdge Capital SME,Private Equity,Buyout,Small Buyout,72.900002,8,8,8
15056,Evoco AG,Private Equity,Venture Capital,Direct Secondaries,72.812866,17,17,17
648,Cardinal Americas,Private Equity,Buyout,Small Buyout,72.79985,42,42,42
4119,Emergent Medical Ventures,Private Equity,Venture Capital,Early Stage,72.550812,69,69,69
15210,Cimarron Healthcare Capital,Private Equity,Buyout,Small Buyout,71.199997,5,5,5
26038,Saturn Five,Private Equity,Buyout,Small Buyout,70.927757,11,11,11
1162,ETF Partners,Private Equity,Venture Capital,Balanced,70.800003,14,14,14
4619,LIV Capital (Latin Idea Ventures),Private Equity,Venture Capital,Early Stage,69.919998,11,11,11
26189,BroadOak Capital Partners,Private Debt,Corporate,Direct Lending,69.598022,50,50,50
3651,21st Century Group,Private Equity,Buyout,Small Buyout,69.575768,8,8,8
7527,Northern Pacific Group,Private Equity,Growth Equity,Small Growth Equity,69.427757,8,8,8
15092,Level 5 Capital Partners,Private Equity,Growth Equity,Small Growth Equity,69.400002,7,7,7
25639,CPF Living Communities,Real Estate,Value-Add,US / Global Large Market,68.755157,5,0,5
15091,Sky Island Capital,Private Equity,Buyout,Small Buyout,68.699997,5,5,5
14100,NewRoad Capital Partners,Private Equity,Growth Equity,Small Growth Equity,68.442001,25,23,25
13446,Macquarie Real Estate Europe,Real Estate,Core / Core+,Europe Core+,68.214394,2,2,2
9278,Discovery Americas,Private Equity,Buyout,Middle Buyout,68.086739,4,4,4
24980,Atomico Growth,Private Equity,Venture Capital,Late Stage,67.717506,2,2,2
18716,Bregal Sagemount Basecamp,Private Equity,Growth Equity,Medium Growth Equity,67.704369,2,2,2
25913,Gryphon Investors Heritage,Private Equity,Buyout,Small Buyout,67.198158,1,1,1
15121,Good Growth Capital,Private Equity,Venture Capital,Early Stage,67.10981,89,89,89
7525,MissionOG,Private Equity,Venture Capital,Early Stage,66.860001,23,23,23
5456,Sage Road Capital,Private Equity,Buyout,Middle Buyout,66.445282,6,6,6
14507,North Branch Capital,Private Equity,Buyout,Small Buyout,66.38546,4,4,4
11618,Bedrock Capital,Private Equity,Venture Capital,Early Stage,65.826309,17,17,17
11863,Warakirri Dairy Industry Trusts,Real Assets,Natural Resources,Agriculture,65.552254,11,11,11
16905,Ethereal Ventures,Private Equity,Venture Capital,Early Stage,65.359642,66,66,66
14328,Matchstick Ventures,Private Equity,Venture Capital,Early Stage,64.990547,104,104,104
